"URL","IS SENIOR","PRICE","HOA/MONTH","SCHOOL SCORE","SCHOOL DISTANCE","SCHOOL NAME","DRIVE DISTANCE(KM)","DRIVE DURATION(MIN)","DAYS ON MARKET","PROPERTY TYPE","CITY","LOCATION","ZIP","BEDS","BATHS","SQUARE FEET","YEAR BUILT","FAVORITE","NEXT OPEN HOUSE START TIME","NEXT OPEN HOUSE END TIME"
"http://www.redfin.com/CA/Morgan-Hill/16980-Sugarpine-Dr-95037/home/1028859","N","649000","275","9","0.3","Nordstrom Elementary School","45.6","31","58","Townhouse","MORGAN HILL","MORGAN HILL","95037","2","1.5","1148","1991","N","",""
"http://www.redfin.com/CA/Los-Altos/150-W-Edith-Ave-94022/unit-30/home/634176","N","835000","315","10","0.6","Gardner Bullis Elementary School","17.5","23","58","Condo/Co-op","LOS ALTOS","LOS ALTOS","94022","1","1.0","756","1968","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/San-Jose/795-Modern-Ice-Dr-95112/home/40175666","N","678888","210","4","1.3","Walter L. Bachrodt Elementary School","9.5","11","58","Condo/Co-op","SAN JOSE","SAN JOSE","95112","2","2.5","1288","2009","N","",""
"http://www.redfin.com/CA/Los-Gatos/33200-Loma-Chiquita-Rd-95033/home/668046","N","865000","","10","7.0","Loma Prieta Elementary School","56.8","1","59","Single Family Residential","LOS GATOS","LOS GATOS","95033","5","2.0","1904","1977","N","",""
"http://www.redfin.com/CA/Morgan-Hill/6787-Croy-Rd-95037/home/129867872","N","499000","","5","8.1","Barrett Elementary School","62.8","1","64","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","2","1.0","864","2013","N","",""
"http://www.redfin.com/CA/Morgan-Hill/153-Del-Monte-Ln-95037/home/1014222","N","555000","410","3","0.5","P. A. Walsh Elementary School","44.9","32","65","Condo/Co-op","MORGAN HILL","MORGAN HILL","95037","2","2.0","1365","1986","N","",""
"http://www.redfin.com/CA/Los-Gatos/30003-Summit-Rd-95033/home/52342716","N","800000","","6","8.1","Bradley Elementary School","53.7","50","66","Single Family Residential","LOS GATOS","LOS GATOS","95033","3","1.0","2507","2007","N","",""
"http://www.redfin.com/CA/San-Jose/15143-Rosemar-Ave-95127/home/1039991","N","874900","","6","1.6","Mt. Pleasant High School","20.3","21","66","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","2.0","1823","1950","N","",""
"http://www.redfin.com/CA/San-Jose/330-Serrano-Ave-95127/home/905233","N","650000","","4","0.4","Horace Cureton Elementary School","18.3","18","66","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","1.0","1050","1948","N","",""
"http://www.redfin.com/CA/San-Jose/4150-Pepper-Tree-Ln-95127/home/1585648","N","849950","","5","0.9","Linda Vista Elementary School","21.2","22","67","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","2.0","1886","1950","N","",""
"http://www.redfin.com/CA/Gilroy/Zinfandel-at-Glen-Loma-Ranch/Residence-Two/home/102467058","N","899000","","7","0.2","Las Animas Elementary School","65.5","42","","Single Family Residential","Gilroy","Zinfandel at Glen Loma Ranch","95020","4","3.0","3496","","N","",""
"http://www.redfin.com/CA/San-Jose/8352-Charbono-Ct-95135/home/1844190","Y","628000","898","10","0.6","Silver Oak Elementary School","27.0","26","70","Condo/Co-op","SAN JOSE","SAN JOSE","95135","2","2.0","1370","1978","N","",""
"http://www.redfin.com/CA/Gilroy/Zinfandel-at-Glen-Loma-Ranch/Residence-One/home/102467059","N","879000","","7","0.2","Las Animas Elementary School","65.5","42","","Single Family Residential","Gilroy","Zinfandel at Glen Loma Ranch","95020","4","3.0","3279","","N","",""
"http://www.redfin.com/CA/Morgan-Hill/16988-Sorrel-Way-95037/home/1252407","N","525000","366","8","0.3","Jackson Academy of Music And Math (jamm)","46.6","31","71","Condo/Co-op","MORGAN HILL","MORGAN HILL","95037","2","2.0","1104","1987","N","",""
"http://www.redfin.com/CA/San-Jose/1210-Bacchus-Dr-95122/home/1757282","N","759000","","7","0.4","Jeanne R. Meadows Elementary School","16.6","17","71","Single Family Residential","SAN JOSE","SAN JOSE","95122","5","3.5","1512","1971","N","",""
"http://www.redfin.com/CA/Gilroy/Vista-Bella-at-Glen-Loma-Ranch/Residence-Four/home/102467060","N","835000","","7","0.2","Las Animas Elementary School","65.5","42","","Single Family Residential","Gilroy","Vista Bella at Glen Loma Ranch","95020","4","3.0","3101","","N","",""
"http://www.redfin.com/CA/Gilroy/767-Lawrence-Dr-95020/home/1171985","N","599000","","8","0.3","Rod Kelley Elementary School","59.5","40","72","Single Family Residential","GILROY","GILROY","95020","3","2.0","1628","1967","N","",""
"http://www.redfin.com/CA/Morgan-Hill/95-W-Main-Ave-95037/home/1014103","N","849000","","3","0.3","P. A. Walsh Elementary School","45.4","33","76","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","4","2.0","1312","1895","N","",""
"http://www.redfin.com/CA/Morgan-Hill/9610-Monterey-Rd-95037/home/40176560","N","710000","","7","3.4","Los Paseos Elementary School","34.9","24","77","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","2","1.0","780","1950","N","",""
"http://www.redfin.com/CA/San-Jose/162-Carling-Ct-95111/home/1420971","N","779950","","3","0.6","Edenvale Elementary School","24.8","22","77","Single Family Residential","SAN JOSE","SAN JOSE","95111","4","2.5","1732","1963","N","",""
"http://www.redfin.com/CA/San-Jose/107-Bob-Hansen-Ct-95116/home/17569775","N","500000","156","4","0.3","San Antonio Elementary School","13.2","14","79","Townhouse","SAN JOSE","SAN JOSE","95116","3","2.0","1249","2008","N","",""
"http://www.redfin.com/CA/Morgan-Hill/16710-San-Dimas-Ln-95037/home/55517555","N","835000","185","5","0.3","Barrett Elementary School","46.0","31","81","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","3","3.0","2180","2014","N","",""
"http://www.redfin.com/CA/Morgan-Hill/16550-Jackson-Oaks-Dr-95037/home/845152","N","899000","33","8","1.0","Jackson Academy of Music And Math (jamm)","49.6","34","82","Single Family Residential","MORGAN HILL","MORGAN HILL","95037","3","2.0","2400","1973","N","",""
"http://www.redfin.com/CA/Mountain-View/181-Del-Medio-Ave-94040/unit-310/home/12171976","N","789000","441","10","1.2","Santa Rita Elementary School","16.4","18","84","Condo/Co-op","MOUNTAIN VIEW","MOUNTAIN VIEW","94040","2","1.0","936","1962","N","",""
"http://www.redfin.com/CA/San-Jose/7658-Falkirk-Dr-95135/home/966124","N","698000","828","10","1.2","Silver Oak Elementary School","27.1","26","84","Condo/Co-op","SAN JOSE","SAN JOSE","95135","2","2.0","1509","1988","N","",""
"http://www.redfin.com/CA/Watsonville/220-Bella-Vista-Ln-95076/home/2424736","N","775000","","7","7.1","Las Animas Elementary School","69.2","53","92","Single Family Residential","WATSONVILLE","WATSONVILLE","95076","3","3.0","1616","1954","N","",""
"http://www.redfin.com/CA/Los-Gatos/29200-Loma-Chiquita-Rd-95033/home/1703162","N","799000","","5","9.5","Barrett Elementary School","58.7","1","94","Single Family Residential","LOS GATOS","LOS GATOS","95033","3","2.5","2357","1999","N","",""
"http://www.redfin.com/CA/San-Jose/1111-Plum-St-95110/home/842122","N","629950","","4","0.2","Washington Elementary School","15.0","15","95","Single Family Residential","SAN JOSE","SAN JOSE","95110","2","1.0","934","1908","N","",""
"http://www.redfin.com/CA/Milpitas/1101-S-Main-St-95035/unit-318/home/17289664","N","549000","465","8","0.5","Pearl Zanker Elementary School","9.8","15","99","Condo/Co-op","MILPITAS","MILPITAS","95035","1","1.0","926","2007","N","",""
"http://www.redfin.com/CA/San-Jose/296-La-Pala-95127/home/104315860","N","770400","","5","0.3","Linda Vista Elementary School","19.3","18","99","Single Family Residential","SAN JOSE","SAN JOSE","95127","4","3.0","1712","2017","N","",""
"http://www.redfin.com/CA/Gilroy/4450-Roop-Rd-95020/home/107690363","N","760000","","6","3.7","Rucker Elementary School","63.2","43","101","Single Family Residential","GILROY","GILROY","95020","3","2.0","1076","1900","N","",""
"http://www.redfin.com/CA/Los-Gatos/21440-Roaring-Water-Way-95033/home/917292","N","499900","","10","2.7","Loma Prieta Elementary School","36.9","29","102","Single Family Residential","LOS GATOS","LOS GATOS","95033","4","2.0","1680","1976","N","",""
"http://www.redfin.com/CA/Gilroy/435-Old-Gilroy-St-95020/home/1029886","N","524550","","6","2.9","Rucker Elementary School","59.5","38","104","Single Family Residential","GILROY","GILROY","95020","3","1.5","1190","1977","N","",""
"http://www.redfin.com/CA/San-Jose/1118-Cook-St-95126/home/680842","N","849000","","5","1.1","Merritt Trace Elementary School","5.8","12","107","Single Family Residential","SAN JOSE","SAN JOSE","95126","4","2.0","1084","1942","N","",""
"http://www.redfin.com/CA/San-Jose/1523-Eden-Ave-95117/home/112869917","N","739888","","4","0.1","Rosemary Elementary School","9.7","14","108","Single Family Residential","SAN JOSE","SAN JOSE","95117","3","2.0","1075","1966","N","",""
"http://www.redfin.com/CA/Gilroy/275-W-6th-St-95020/home/1772963","N","525000","","5","0.7","El Roble Elementary School","61.0","41","123","Single Family Residential","GILROY","GILROY","95020","4","2.5","1852","1910","N","",""
"http://www.redfin.com/CA/San-Jose/8416-Chenin-Blanc-Ln-95135/home/1218684","Y","689000","914","10","0.6","Silver Oak Elementary School","27.3","27","147","Condo/Co-op","SAN JOSE","SAN JOSE","95135","2","2.0","1497","1978","N","",""
"http://www.redfin.com/CA/GILROY/6388-Emerald-Ln-95020/home/113165848","N","839500","175","","","","62.3","41","183","Single Family Residential","GILROY","GILROY","95020","4","3.0","2731","2017","N","",""
"http://www.redfin.com/CA/Gilroy/6398-Emerald-Ln-95020/home/113114419","N","845500","175","","","","62.3","41","189","Single Family Residential","GILROY","GILROY","95020","4","3.0","2918","2017","N","",""
"http://www.redfin.com/CA/San-Jose/3768-McKee-Rd-95127/home/104314633","N","670000","","7","0.2","Millard McCollam Elementary School","19.3","18","232","Single Family Residential","SAN JOSE","SAN JOSE","95127","3","3.5","1434","2017","N","",""
"http://www.redfin.com/CA/Mount-Hamilton/37125-San-Antonio-Valley-Rd-95140/home/17494442","N","450000","","5","23.8","Apricot Valley Elementary School","60.9","1","450","Single Family Residential","San Jose","Santa Clara","95140","3","2.0","1500","","N","",""
"http://www.redfin.com/CA/Pleasanton/6010-Acadia-Ct-94588/home/1059804","N","899950","","10","0.6","Donlon Elementary School","48.4","38","1","Single Family Residential","Pleasanton","Valley Trails","94588","3","2.5","1744","1971","N","August-27-2017 01:30 PM","August-27-2017 04:30 PM"
"http://www.redfin.com/CA/Livermore/424-Virginia-Dr-94550/home/903453","N","825000","","9","0.6","Emma C. Smith Elementary School","51.0","41","1","Single Family Residential","Livermore","Carlton Square","94550","4","2.0","1704","1966","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Castro-Valley/4356-Gregory-St-94546/home/667463","N","769000","","8","0.3","Marshall Elementary School","59.7","44","1","Single Family Residential","Castro Valley","Castro Valley","94546","3","2.0","1646","1962","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/3101-Madeline-St-94602/home/540664","N","650000","","3","0.5","Laurel Elementary School","71.1","49","1","Single Family Residential","Oakland","Upper Laurel","94602","2","1.0","906","1924","N","",""
"http://www.redfin.com/CA/Hayward/22339-Montgomery-St-94541/home/990369","N","640000","","3","1.0","Strobridge Elementary School","48.9","36","1","Single Family Residential","Hayward","Hayward","94541","3","2.0","1781","1915","N","",""
"http://www.redfin.com/CA/Fremont/3610-Congress-Ct-94538/home/1116417","N","750000","","8","0.1","E. M. Grimmer Elementary School","26.4","24","1","Single Family Residential","FREMONT","FREMONT","94538","3","2.0","1151","1958","N","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Hayward/24481-Northpointe-Ct-94541/home/1508789","N","899999","","3","0.4","East Avenue Elementary School","49.4","41","1","Single Family Residential","Hayward","Fairview","94541","4","3.0","2554","2000","N","September-3-2017 11:00 AM","September-3-2017 01:30 PM"
"http://www.redfin.com/CA/Livermore/117-El-Caminito-94550/home/1975668","N","599000","","6","0.8","Joe Michell K-8 School","51.3","40","1","Single Family Residential","Livermore","Livermore","94550","3","2.0","1136","1964","N","",""
"http://www.redfin.com/CA/San-Leandro/1752-Hubbard-Ave-94579/home/1273670","N","710000","","5","0.3","Dayton Elementary School","53.0","39","1","Single Family Residential","San Leandro","Washington Manor","94579","3","3.0","1937","1954","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/917-24th-St-94607/home/25690919","N","799000","","1","0.7","Martin Luther King, Junior. Elementary School","70.7","48","1","Single Family Residential","Oakland","Oakland West","94607","3","3.5","1890","1892","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Fremont/99-Wenatchee-Cmn-94539/unit-151/home/1272826","N","700000","280","10","0.3","James Leitch Elementary School","22.4","19","1","Condo/Co-op","Fremont","Warm Springs","94539","3","2.0","1170","1987","N","",""
"http://www.redfin.com/CA/Livermore/620-Swallow-Dr-94551/home/1941277","N","735000","","7","0.3","Rancho Las Positas Elementary School","53.5","42","1","Single Family Residential","Livermore","Livermore","94551","4","2.0","1462","1970","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/San-Leandro/1539-Oriole-Ave-94578/home/1765103","N","550000","","4","1.6","Corvallis Elementary School","57.0","41","1","Single Family Residential","San Leandro","Bay Fair","94578","2","1.0","1072","1926","N","",""
"http://www.redfin.com/CA/Oakland/3569-Lyon-Ave-94601/home/1576679","N","479000","","2","0.4","Allendale Elementary School","64.7","48","1","Single Family Residential","Oakland","Harrington","94601","2","2.0","950","1925","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Fremont/4701-Hazelwood-Ave-94536/home/1785443","N","799950","","9","0.3","Glenmoor Elementary School","33.4","26","1","Single Family Residential","Fremont","Glenmoor","94536","4","2.0","1679","1953","N","",""
"http://www.redfin.com/CA/Oakland/1178-66th-St-94608/home/143425268","N","725000","310","1","1.3","Sankofa Academy","78.1","55","1","Single Family Residential","Oakland","Nobe","94608","2","1.0","833","2017","N","August-26-2017 12:00 PM","August-26-2017 05:00 PM"
"http://www.redfin.com/CA/Hayward/22547-Cisneros-Dr-94541/home/1019181","N","729000","105","3","0.6","Fairview Elementary School","50.6","44","1","Single Family Residential","Hayward","Hayward","94541","4","2.5","2222","2000","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Union-City/34316-Marjoram-Loop-94587/home/925685","N","895000","","5","0.4","Guy Junior. Emanuele Elementary School","39.8","34","1","Single Family Residential","UNION CITY","UNION CITY","94587","4","3.0","2114","1999","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Newark/36271-Colbert-Pl-94560/home/1961239","N","780000","","6","0.5","H. A. Snow Elementary School","34.2","29","1","Single Family Residential","Newark","Newark","94560","3","2.0","1126","1963","N","August-26-2017 01:00 PM","August-26-2017 04:30 PM"
"http://www.redfin.com/CA/Fremont/4415-Westerly-Cmn-94538/home/22657656","N","779888","301","10","0.3","O. N. Hirsch Elementary School","28.8","25","1","Condo/Co-op","Fremont","Irvington","94538","3","3.0","1292","2007","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/10225-Longfellow-Ave-94603/home/598516","N","479000","","1","0.3","Reach Academy","61.6","43","1","Single Family Residential","Oakland","Las Palmas","94603","3","1.0","1131","1940","N","",""
"http://www.redfin.com/CA/Hayward/26453-Mocine-Ave-94544/home/1510678","N","599000","","2","0.7","Bowman Elementary School","46.7","36","1","Single Family Residential","HAYWARD","HAYWARD","94544","3","1.0","1086","1952","N","August-27-2017 02:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/22613-Wildwood-St-94541/home/1694993","N","688888","","3","0.6","Fairview Elementary School","50.2","43","1","Single Family Residential","Hayward","Hayward","94541","2","1.5","1473","1953","N","August-27-2017 01:00 PM","August-27-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/27085-Lemay-Way-94544/home/1596726","N","649000","","4","0.3","Eldridge Elementary School","43.8","31","1","Single Family Residential","Hayward","Hayward","94544","4","2.0","1474","1957","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Hayward/2816-Shellgate-Ct-94545/home/707024","N","888000","35","4","0.9","Lorin A. Eden Elementary School","44.0","34","1","Single Family Residential","Hayward","Hayward","94545","4","3.0","2291","2003","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/2632-19th-Ave-94606/home/1586118","N","465000","","5","0.4","Bella Vista Elementary School","72.2","49","1","Single Family Residential","Oakland","Highland","94606","2","1.0","928","1923","N","August-26-2017 01:00 PM","August-26-2017 04:00 PM"
"http://www.redfin.com/CA/Oakland/3624-Nevil-St-94601/home/772642","N","549900","","2","0.7","Melrose Leadership Academy","64.8","48","1","Single Family Residential","Oakland","Allendale","94601","2","1.0","1015","1923","N","",""
"http://www.redfin.com/CA/Fremont/3909-Stevenson-Blvd-94538/unit-501/home/1698188","N","539000","408","7","0.6","Brier Elementary School","30.8","26","1","Condo/Co-op","Fremont","Parkway Towers","94538","2","2.0","1042","1972","N","August-26-2017 01:00 PM","August-26-2017 05:00 PM"
